long,lat,state
-72.8919,41.5832,5
-95.4301,40.0518,26
-73.9227,41.2884,31
-116.142,47.5371,10
-98.6087,38.5654,13
-122.2528,47.8429,44
-85.6216,38.2238,14
-89.0954,46.7803,19
-97.7117,45.262,38
-117.3967,35.77,3
-111.724,47.5305,23
-88.0811,42.3791,11
-117.1743,33.135,3
-83.4072,33.861,8
-94.193,30.1933,40
-79.9633,40.03,35
-121.6691,40.8846,3
-77.3143,35.8181,24
-95.3216,36.0261,33
-96.6985,46.8795,20
-122.6707,38.3006,3
-112.4515,33.6815,2
-124.2364,43.4075,34
-84.2317,39.8159,32
-120.7936,39.9012,3
-112.0931,38.7613,41
-117.9558,34.5596,3
-78.3542,40.5376,35
-69.9968,41.8539,16
-108.8368,45.556,23
-84.4584,39.2706,32
-120.021,36.7999,3
-78.2831,38.1704,42
-105.3313,40.0837,4
-95.5146,29.2083,40
-100.3831,44.368,38
-73.8291,40.9136,31
-75.2624,39.44,28
-85.8536,33.7118,0
-86.1499,39.4124,12
-91.4381,32.7381,15
-77.8572,36.0114,24
-106.8129,32.3568,29
-96.2665,36.2494,33
-82.364,29.1654,7
-101.5964,35.6431,40
-89.5286,40.8206,11
-82.5454,36.5224,39
-70.7963,43.2321,18
-109.2883,33.0249,2
-84.6354,42.7401,19
-80.2189,26.9222,7
-88.0686,42.3415,11
-115.8655,43.0496,10
-101.0441,36.2816,40
-111.6205,40.1638,41
-103.8636,44.467,38
-92.2371,34.7807,1
-122.1468,37.3905,3
-88.6179,41.6497,11
-80.5691,40.0901,46
-75.7559,43.0836,31
-75.6352,37.7446,42
-104.9711,42.0089,47
-98.4722,29.0683,40
-111.9065,40.9845,41
-119.473,38.5185,3
-91.1497,45.1632,45
-82.827,27.9081,7
-82.0994,33.2906,8
-92.664,33.2184,1
-97.0957,35.1006,33
-98.2045,38.3462,13
-78.6129,35.3114,24
-80.3452,35.5254,24
-76.3793,40.3426,35
-78.7594,40.2964,35
-96.4279,39.1627,13
-76.8897,38.8266,17
-80.2838,40.7025,35
-75.836,41.2869,35
-83.1709,40.9517,32
-82.673,43.4257,19
-96.3901,42.4959,9
-95.6999,38.8911,13
-94.0234,39.1991,21
-82.8552,38.8618,32
-89.817,36.5061,21
-72.844,42.0152,5
-105.0054,40.7,4
-82.3163,36.9068,42
-81.9808,36.1582,24
-95.029,33.029,40
-97.5782,26.1915,40
-96.9645,40.481,26
-89.5082,41.2928,11
-93.8442,38.7462,21
-95.3785,35.9645,33
-98.8093,42.4757,26
-75.6072,41.4152,35
-91.428,29.7558,15
-122.8093,38.0847,3
-92.4692,35.0753,1
-110.9617,42.9798,47
-78.2155,40.6586,35
-97.7139,45.8817,38
-121.6745,36.6947,3
-76.2427,43.0909,31
-96.6542,46.7814,20
-75.8418,41.3058,35
-106.1269,36.0738,29
-94.4201,42.803,9
-84.0625,32.2934,8
-78.8487,42.9018,31
-96.3282,29.5879,40
-91.3545,37.9696,21
-122.4531,47.2431,44
-75.6307,40.371,35
-83.5755,41.7653,19
-80.0095,39.9399,35
-108.805,39.2075,4
-83.1816,35.3097,24
-83.7391,43.3322,19
-122.5434,47.6439,44
-101.7091,41.2581,26
-79.5135,36.1678,24
-82.208,39.716,32
-102.592,39.6127,4
-92.5563,35.8294,1
-74.8566,43.0452,31
-79.0466,39.4778,46
-89.9391,34.5134,22
-85.1739,35.2571,39
-77.3522,41.1543,35
-92.1532,37.8244,21
-86.8225,33.2198,0
-77.3256,38.9808,42
-82.5198,41.0318,32
-92.5779,34.4409,1
-106.9085,40.153,4
-108.0966,35.3078,29
-91.1407,31.8804,22
-87.7958,41.6637,11
-92.0452,33.9668,1
-97.4217,42.0324,26
-91.2315,35.4479,1
-83.7529,35.6763,39
-76.0649,43.7158,31
-101.5018,47.8579,25
-89.0316,44.4535,45
-74.8233,39.0006,28
-83.3623,33.5686,8
-88.8703,34.9319,22
-88.6858,37.0335,14
-118.7463,37.5689,3
-101.3702,39.7848,13
-97.9081,38.0671,13
-88.8038,44.4082,45
-82.7632,40.5479,32
-121.719,37.9356,3
-84.3451,41.8569,19
-89.766,44.4281,45
-100.2376,42.6386,26
-89.355,40.5341,11
-93.9895,38.7136,21
-118.0829,33.9069,3
-77.7338,42.579,31
-115.5182,48.3157,23
-90.2156,38.9577,11
-95.6981,47.7833,20
-74.6445,39.4465,28
-96.95,37.274,13
-98.7497,35.0995,33
-81.1944,38.2511,46
-94.9682,29.4154,40
-87.5993,33.2586,0
-119.1221,37.9546,3
-96.0678,35.8792,33
-88.2461,43.8263,45
-96.9256,42.7811,38
-74.4735,39.4409,28
-77.3325,37.2357,42
-97.6854,28.2626,40
-91.7805,35.1421,1
-112.4913,35.2171,2
-89.1763,41.3559,11
-84.3191,35.1543,39
-74.9982,40.1922,35
-76.0088,44.2772,31
-121.5103,36.5711,3
-96.5692,36.1823,33
-85.8982,37.2795,14
-105.6715,35.4922,29
-122.4196,37.6538,3
-73.9846,41.3415,31
-94.031,38.1906,21
-111.8184,39.1274,41
-119.8231,39.6178,30
-108.8574,35.4878,29
-91.4404,31.5668,15
-80.5345,35.1545,24
-85.6295,38.2555,14
-89.4869,37.2957,11
-97.7867,30.2736,40
-103.8946,30.5789,40
-80.6627,28.1086,7
-72.9783,43.6092,43
-87.6503,41.5758,11
-88.8612,39.4792,11
-98.1592,43.2666,38
-81.4438,31.7264,8
-97.2109,28.0966,40
-104.6216,37.1444,4
-87.7387,41.4816,11
-123.0573,43.796,34
-78.1697,40.3821,35
-88.9646,36.9441,14
-90.1425,40.1905,11
-95.8218,37.0368,13
-93.8297,32.5239,15
-92.1452,45.3933,45
-88.7861,30.4082,22
-88.6416,34.5071,22
-93.6377,47.8412,20
-89.5657,43.7799,45
-81.348,40.4759,32
-94.9759,36.0791,33
-93.555,44.9122,20
-94.9104,35.6195,33
-73.5602,40.9076,31
-96.6097,28.8208,40
-75.8655,39.1451,17
-95.1014,42.0757,9
-122.1877,47.8361,44
-83.025,40.0804,32
-122.6501,37.9026,3
-100.1115,35.612,40
-109.573,37.2871,41
-85.9015,37.3774,14
-81.4084,41.6459,32
-123.7726,46.954,44
-92.775,42.0067,9
-75.8105,42.3944,31
-75.3161,40.0208,35
-111.0159,34.3054,2
-83.0751,33.6178,8
-111.7414,40.7886,41
-95.4046,29.0723,40
-83.6636,41.5696,32
-90.2907,37.5733,21
-86.7689,40.2818,12
-94.2791,37.4945,21
-96.3594,43.5277,20
-90.2085,38.8665,21
-88.374,43.0042,45
-85.1803,33.6408,8
-74.1282,40.8574,28
-85.6382,38.2951,14
-124.1594,41.7524,3
-88.2128,30.5819,0
-83.9413,39.6829,32
-121.5022,42.4567,34
-75.0396,43.0114,31
-111.6194,35.1872,2
-87.8878,37.6869,14
-109.6449,48.5235,23
-112.2804,48.1912,23
-97.3055,45.3345,38
-88.9561,43.8441,45
-89.7657,41.7662,11
-123.374,39.0115,3
-89.0958,38.754,11
-75.8892,40.5721,35
-87.2588,38.2552,12
-83.196,31.0729,8
-94.1764,30.3456,40
-83.654,38.9436,32
-108.5201,33.8899,29
-80.0607,33.6367,37
-92.1859,41.7557,9
-83.069,39.8654,32
-77.5307,38.9447,42
-93.9217,33.8771,1
-94.5442,35.4656,33
-102.1247,38.0554,4
-103.4973,44.411,38
-88.5579,30.6401,22
-100.4788,28.6677,40
-99.201,27.6797,40
-76.8078,42.1928,31
-87.7795,43.7364,45
-96.5184,35.161,33
-75.9892,40.3533,35
-119.8309,39.0256,30
-107.3122,35.0026,29
-84.5174,40.6733,32
-89.8415,40.2321,11
-115.697,43.1324,10
-95.0527,36.4703,33
-79.0258,35.8519,24
-113.5968,42.6688,10
-103.4867,41.2342,26
-73.6458,43.3109,31
-93.6091,44.8164,20
-112.6429,33.4314,2
-74.578,40.3878,28
-75.697,37.7125,42
-72.4184,43.6445,43
-102.7472,47.3689,25
-86.0772,40.8647,12
-77.7217,39.6401,17
-83.731,42.2759,19
-70.9064,41.685,16
-93.0661,44.7466,20
-119.1184,35.3831,3
-82.7273,41.0287,32
-98.3007,32.7692,40
-120.8843,41.4477,3
-108.5063,35.1263,29
-79.7137,40.2634,35
-82.6603,31.2656,8
-121.2456,38.0386,3
-93.336,32.0501,15
-88.6847,38.198,11
-97.0976,33.0962,40
-114.6115,42.5679,10
-81.6324,37.6927,46
-94.7012,37.4581,13
-108.3236,36.7204,29
-100.9244,46.0417,25
-73.1056,44.9782,43
-103.3958,43.4087,38
-98.7167,26.3276,40
-90.1752,41.6108,11
-88.4135,42.6407,45
-80.7029,32.3557,37
-80.3113,35.3763,24
-78.5514,37.5541,42
-85.7141,32.1395,0
-97.6911,32.428,40
-82.8283,40.463,32
-114.0778,46.8559,23
-80.8362,33.3722,37
-98.4024,26.2456,40
-81.4775,35.2867,24
-117.0133,47.7667,10
-91.9134,36.8671,21
-97.1734,29.4332,40
-75.6701,40.8243,35
-94.9008,36.3046,33
-81.701,40.4435,32
-123.1952,44.8547,34
-87.6749,39.8044,11
-86.5845,41.2304,12
-78.7711,39.6432,46
-86.0345,34.0772,0
-92.5417,42.9503,9
-82.3001,35.6478,24
-76.7772,39.1488,17
-93.4226,34.0346,1
-80.3133,40.724,35
-90.8363,40.4114,11
-78.1129,38.2485,42
-74.7776,40.7826,28
-103.6364,48.1814,25
-103.274,39.2843,4
-92.5694,35.3796,1
-97.7233,40.1396,26
-71.2098,41.7281,16
-86.7887,41.774,19
-75.6046,39.7135,6
-96.0967,44.011,20
-83.6641,41.2966,32
-85.2996,38.8661,12
-84.0403,41.7859,19
-122.2031,37.454,3
-82.1976,35.2656,24
-74.8788,41.5268,31
-87.7025,36.316,39
-75.3335,43.1568,31
-104.8104,44.3534,47
-93.206,45.0658,20
-92.9788,32.3618,15
-82.4556,35.7819,24
-101.4045,40.1143,26
-82.7518,42.8094,19
-85.144,41.4359,12
-92.6304,41.1593,9
-102.2627,40.9849,4
-82.1316,37.6488,46
-80.359,36.2257,24
-93.0037,34.2243,1
-82.3411,31.2406,8
-98.5472,39.5045,13
-99.0457,36.4562,33
-82.6618,36.562,39
-118.6046,48.8777,44
-81.1313,40.1621,32
-89.0613,43.1726,45
-81.3906,28.6167,7
-84.3478,31.7199,8
-93.3069,40.8497,9
-90.043,35.5661,1
-90.5123,35.5457,1
-104.9476,40.0623,4
-85.5784,38.2825,14
-96.0253,30.0554,40
-89.1672,44.3318,45
-85.4902,44.1937,19
-85.5253,33.0926,0
-99.7416,44.5258,38
-82.8124,34.6837,37
-84.2738,34.0704,8
-104.9421,34.7851,29
-85.1683,40.877,12
-89.9921,34.85,22
-77.4869,43.1122,31
-90.448,34.6423,22
-96.2074,41.3976,26
-118.8804,34.134,3
-110.7698,47.5992,23
-108.945,47.051,23
-73.8189,40.9986,31
-75.9984,43.0308,31
-81.3079,33.6281,37
-81.3647,41.7132,32
-88.3414,41.8086,11
-98.0008,41.1134,26
-95.6219,36.9921,33
-94.8361,44.3549,20
-90.2697,43.9197,45
-97.0385,37.0726,13
-82.1201,28.014,7
-96.4794,44.2351,38
-83.0826,32.8225,8
-96.8225,38.26,13
-95.5219,36.4306,33
-83.2453,42.7827,19
-87.377,38.2786,12
-73.7974,41.6695,31
-90.6533,39.0331,11
-86.521,35.7669,39
-93.819,37.105,21
-117.2233,33.7898,3
-91.2768,40.7598,9
-90.7926,34.8909,1
-93.9264,46.5115,20
-90.5989,46.5522,45
-122.7655,45.5164,34
-118.3315,33.3342,3
-86.0544,39.4948,12
-96.3566,41.3148,26
-90.3365,43.656,45
-94.2009,39.1758,21
-91.1375,34.373,1
-91.4884,31.5725,15
-83.3442,42.6088,19
-120.6909,46.7258,44
-109.8541,34.0923,2
-88.9899,43.1835,45
-120.0437,37.5082,3
-119.1154,36.2878,3
-82.0571,26.9629,7
-93.9,43.7661,20
-79.0277,39.8133,35
-90.608,41.9989,9
-104.9783,39.9108,4
-77.0934,39.036,17
-76.9196,40.2777,35
-109.873,37.1731,41
-121.2488,38.6268,3
-80.7387,28.2467,7
-121.6422,37.8757,3
-91.9602,36.6311,21
-122.1697,40.5576,3
-91.1916,32.4068,15
-80.2862,26.0463,7
-90.3436,45.1365,45
-92.0509,30.9892,15
-99.693,38.4462,13
-76.14,40.9428,35
-124.1023,41.0447,3
-87.8773,42.5865,45
-80.2635,39.4568,46
-78.1841,34.995,24
-120.0058,46.3157,44
-91.9916,29.9516,15
-98.3278,47.7919,25
-80.4297,25.6105,7
-97.0082,38.3547,13
-79.7899,37.265,42
-90.9566,43.2658,45
-88.2717,35.0404,39
-89.7299,37.4987,21
-93.7281,43.7427,20
-119.0475,47.9218,44
-91.275,42.7417,9
-82.497,27.2856,7
-98.654,34.4238,33
-117.4731,47.2296,44
-107.7793,38.3276,4
-88.4271,44.2125,45
-82.3766,28.8637,7
-97.2171,41.9471,26
-122.3115,48.4203,44
-94.9834,31.8662,40
-85.1703,39.8125,12
-73.3608,41.8642,5
-119.4495,37.0853,3
-88.6447,36.7371,14
-82.4179,40.1711,32
-120.1937,37.0775,3
-88.4371,38.5141,11
-108.06,36.7892,29
-89.3371,44.8866,45
-91.5247,42.2023,9
-83.0432,34.759,37
-111.8424,33.1274,2
-97.9757,35.7251,33
-86.6666,36.4648,39
-123.2043,44.4508,34
-80.1659,25.9302,7
-73.6755,40.8075,31
-92.1163,47.5601,20
-83.0829,40.1689,32
-89.4727,40.0136,11
-107.827,37.9364,4
-81.9177,28.8599,7
-93.8954,33.0016,15
-118.9851,35.3464,3
-85.5849,38.2865,14
-98.0357,36.3018,33
-75.3961,40.6029,35
-85.4383,31.1242,0
-79.9866,36.7615,42
-84.3706,34.9811,8
-97.5385,44.184,38
-90.3929,31.8646,22
-84.6678,33.531,8
-77.5427,34.9003,24
-85.9045,38.6993,12
-80.1326,26.6888,7
-91.7648,39.1346,21
-93.7107,44.9356,20
-120.4404,34.6861,3
-92.7399,43.1282,9
-112.1454,41.8734,41
-82.921,40.1241,32
-100.1613,46.1337,25
-96.6456,38.3732,13
-92.9473,39.7167,21
-119.9828,38.9393,3
-81.2812,40.2737,32
-79.1456,40.6403,35
-118.1535,34.5903,3
-121.3475,38.6867,3
-107.592,38.8698,4
-77.3762,39.0309,42
-88.3092,31.9109,0
-93.7862,34.6215,1
-96.7371,43.7603,38
-94.5827,38.0906,21
-77.4453,38.8868,42
-99.9713,40.1313,26
-75.9812,39.5783,17
-106.2474,43.4134,47
-102.2029,47.3057,25
-85.6149,33.9269,0
-98.5736,31.4513,40
-84.676,38.1562,14
-81.0677,29.3437,7
-99.8552,43.3776,38
-100.8229,43.2398,38
-90.7733,40.1529,11
-90.5906,44.5605,45
-71.4035,42.4517,16
-91.1637,38.2129,21
-119.0794,35.3476,3
-86.6989,30.4289,7
-73.6996,40.8069,31
-90.7474,39.7821,11
-95.9042,36.1283,33
-93.287,36.8669,21
-82.9356,43.7082,19
-97.8994,47.5974,25
-78.3636,40.5469,35
-111.8445,41.6325,41
-97.816,32.6215,40
-88.9362,42.5722,45
-92.7863,41.3392,9
-90.0078,39.8886,11
-87.7791,42.1025,11
-89.223,36.9236,21
-121.5022,38.4636,3
-81.5438,39.9033,32
-75.0009,39.9013,28
-114.5616,35.2206,2
-85.3333,38.0368,14
-88.3072,41.0247,11
-98.5187,44.8725,38
-109.6287,36.7173,2
-93.5751,33.3643,1
-91.8319,30.1263,15
-104.865,40.5265,4
-95.8716,35.5054,33
-97.2602,27.995,40
-95.6842,39.6735,13
-111.6944,47.7203,23
-90.3133,42.0481,9
-88.3165,32.7287,0
-97.7529,45.7924,38
-123.4848,45.0784,34
-111.0586,31.6111,2
-105.4921,39.6996,4
-88.0491,42.9409,45
-119.9938,46.2116,44
-74.1577,41.4297,31
-106.3784,40.0567,4
-81.2039,38.1681,46
-74.4708,40.3349,28
-89.5272,40.8102,11
-96.989,32.4669,40
-119.34,36.1995,3
-76.9241,37.0364,42
-88.7128,38.8806,11
-120.9949,37.2545,3
-85.339,33.5259,0
-88.0713,43.1084,45
-84.4293,40.1319,32
-97.6843,38.7381,13
-109.007,35.6466,29
-96.9915,31.0047,40
-115.0381,36.0133,30
-80.9757,40.1043,32
-81.1868,28.528,7
-119.2803,36.2038,3
-83.4173,37.7999,14
-97.5302,32.455,40
-117.6265,43.857,34
-92.5695,31.4427,15
-107.0413,39.3663,4
-121.1295,41.1332,3
-95.8944,42.2821,9
-97.924,40.0113,26
-76.8231,40.8547,35
-84.4716,35.6029,39
-118.9729,35.0635,3
-87.1712,41.5105,12
-97.0499,36.8085,33
-75.2733,38.2751,17
-84.438,39.3448,32
-102.1552,33.4133,40
-89.8759,37.7263,21
-94.0154,46.5058,20
-104.3626,44.4048,47
-85.1262,40.0455,12
-85.5834,38.2158,14
-82.1735,40.068,32
-96.2581,47.0781,20
-97.604,38.6802,13
-80.1205,40.2802,35
-77.7318,34.3627,24
-81.949,32.9149,8
-84.9633,40.5359,12
-122.2526,38.0367,3
-112.2819,33.6165,2
-72.1892,40.9728,31
-78.8325,40.4431,35
-80.0807,35.8813,24
-92.5212,36.2819,1
-89.231,41.6438,11
-116.2571,43.7758,10
-100.491,28.7564,40
-93.4991,36.9306,21
-78.4855,38.0375,42
-95.1681,45.7145,20
-75.1912,40.7816,35
-94.613,41.0235,9
-91.6567,32.0507,15
-88.0378,40.5973,11
-76.5518,38.9863,17
-81.6398,38.5042,46
-88.2464,41.228,11
-99.6135,39.3862,13
-79.9249,40.494,35
-78.5164,38.0405,42
-81.6248,34.7235,37
-96.3158,32.5766,40
-109.0066,40.2399,4
-120.0965,39.2101,3
-91.5388,29.8685,15
-93.5652,41.3629,9
-92.7179,38.1974,21
-79.0186,34.6312,24
-119.9775,39.6927,30
-89.1371,41.3482,11
-88.2452,41.2385,11
-83.2338,41.244,32
-86.6495,33.3973,0
-76.3675,40.2016,35
-91.4139,39.1286,21
-96.3401,35.1568,33
-95.8154,46.0931,20
-98.104,43.7931,38
-116.6966,33.5678,3
-86.5529,45.773,19
-75.5765,39.0127,6
-105.5248,32.8025,29
-88.6715,47.0435,19
-96.5672,32.455,40
-82.2243,36.3675,39
-113.9379,33.6721,2
-80.1464,26.1412,7
-95.6143,29.1396,40
-103.006,31.5673,40
-88.0067,45.2337,45
-95.5104,46.1242,20
-101.2214,47.5425,25
-74.6593,40.9078,28
-87.1515,38.8048,12
-97.7862,26.4947,40
-106.7803,34.8115,29
-74.1702,40.1985,28
-85.7858,42.2165,19
-94.8602,32.398,40
-78.3756,38.2314,42
-81.5252,27.7494,7
-95.6814,41.3316,9
-81.4428,41.6655,32
-96.6338,45.2195,38
-98.4952,45.3252,38
-79.7073,41.377,35
-122.723,38.8356,3
-84.3707,34.3789,8
-89.4079,39.4587,11
-74.4135,40.8645,28
-80.0811,26.5281,7
-89.3313,40.6293,11
-95.2058,43.828,20
-85.812,30.7753,7
-89.9626,44.9229,45
-99.8111,32.6037,40
-100.4426,47.484,25
-85.6708,38.2689,14
-105.1736,48.8045,23
-96.8327,45.5947,20
-89.1189,37.7793,11
-92.7515,39.7765,21
-92.2029,34.8507,1
-99.2048,36.4377,33
-86.6202,38.5462,12
-99.4108,47.5542,25
-88.4763,44.2228,45
-83.6094,33.785,8
-97.0401,33.1632,40
-81.1996,33.8629,37
-89.5059,43.1064,45
-76.038,40.7688,35
-90.7468,38.9379,21
-93.0793,41.7007,9
-87.8146,41.7877,11
-82.4968,33.4679,8
-91.6928,41.2981,9
-97.3449,38.0368,13
-84.4639,39.1127,14
-74.9657,39.8333,28
-98.1493,41.5589,26
-97.9059,26.0851,40
-122.5299,47.1628,44
-93.0679,34.1898,1
-79.3371,34.321,37
-80.7869,32.4599,37
-92.3323,41.4557,9
-121.3608,43.9887,34
-84.5853,41.0178,32
-78.0161,39.6251,17
-97.5617,37.6652,13
-100.2621,36.2215,40
-90.4994,37.7454,21
-77.3829,39.6152,17
-110.8146,39.6803,41
-124.163,40.8515,3
-77.456,39.0505,42
-75.7149,38.5633,17
-77.9751,35.5436,24
-92.7733,35.1003,1
-90.8081,46.4219,45
-93.6215,37.8906,21
-77.9877,35.4972,24
-108.6176,32.966,29
-94.6093,36.8446,21
-90.8186,41.2403,11
-102.5645,48.8771,25
-117.6991,33.5918,3
-93.3635,39.194,21
-91.9294,33.6264,1
-95.5362,36.2483,33
-97.3861,31.8643,40
-80.4715,37.7503,46
-87.1483,40.2045,12
-80.8955,40.3263,32
-119.9921,46.9453,44
-94.7225,39.2005,21
-75.3569,39.7559,28
-92.974,43.6901,20
-116.8838,48.1782,10
-77.2339,39.8304,35
-76.6874,39.9406,35
-116.6279,32.8696,3
-86.0238,33.9007,0
-104.4491,37.2349,4
-90.4547,35.8203,1
-97.6959,30.6948,40
-84.7442,33.2096,8
-119.7405,36.5656,3
-84.4387,33.0917,8
-104.0913,42.6643,47
-83.9339,42.6078,19
-80.2125,26.3359,7
-95.5874,29.6513,40
-88.8926,41.005,11
-111.1697,47.3542,23
-96.9154,45.2605,38
-105.2203,38.443,4
-94.7581,47.5882,20
-73.3389,40.8462,31
-79.54,35.5664,24
-84.8691,31.5198,8
-94.2408,35.2134,1
-85.7653,38.5394,12
-109.4283,42.1528,47
-89.772,40.5586,11
-80.7477,38.9154,46
-90.9593,30.4743,15
-77.7239,39.7177,17
-83.2029,42.096,19
-86.0871,39.7157,12
-90.479,38.6317,21
-94.624,37.6412,13
-107.6303,48.7635,23
-111.9859,41.2852,41
-74.486,39.3457,28
-84.7319,31.1741,8
-95.3271,48.9168,20
-95.6525,35.5558,33
-79.9766,34.8148,24
-88.0122,42.3709,11
-98.3959,38.5124,13
-80.2997,39.5207,46
-81.8604,40.8625,32
-73.5785,41.3693,31
-70.9725,42.5335,16
-114.6378,32.7372,3
-90.9933,38.348,21
-77.1746,39.1407,17
-105.8214,32.9388,29
-80.0731,40.5125,35
-79.7981,36.6758,42
-78.3788,37.9945,42
-74.6526,40.2248,28
-97.8828,28.0821,40
-95.4768,33.6659,40
-86.199,33.0029,0
-73.9661,41.6571,31
-82.5822,27.4612,7
-89.8402,38.9316,11
-102.7797,38.4814,4
-75.9225,40.4084,35
-74.8371,40.7193,28
-122.2826,47.2786,44
-75.3918,39.8715,35
-73.6964,41.2361,31
-75.6726,43.8934,31
-111.413,40.912,41
-104.8653,39.5758,4
-110.4368,31.9676,2
-75.5946,39.7384,6
-98.6916,39.5638,13
-104.5982,44.6829,47
-75.3342,39.8566,35
-119.0244,48.1715,44
-77.3867,38.9699,42
-76.3222,40.6732,35
-74.1179,40.4395,28
-117.561,48.0012,44
-98.7965,45.6682,38
-108.6644,35.5491,29
-77.5248,38.7539,42
-92.0675,41.7961,9
-94.0496,42.6881,9
-76.9194,38.6085,17
-85.4008,42.3901,19
-88.1021,41.6901,11
-93.877,42.0531,9
-95.2345,41.8926,9
-82.4575,35.3247,24
-87.8716,42.3698,11
-81.0982,29.1995,7
-120.6025,46.6594,44
-98.4073,43.4223,38
-98.3223,45.1591,38
-87.551,41.5235,11
-87.9975,40.7626,11
-102.9221,31.5789,40
-81.4928,38.1958,46
-118.7368,45.6768,34
-83.3784,42.4614,19
-121.5155,38.3693,3
-74.3311,41.1601,28
-85.6109,38.2522,14
-81.6157,28.1102,7
-84.0943,32.5608,8
-92.4968,31.4488,15
-117.9515,33.9282,3
-97.4568,38.785,13
-90.0977,38.0816,11
-77.6584,39.4021,17
-90.4758,30.0731,15
-74.3826,40.8816,28
-97.1775,32.2685,40
-110.1134,48.1785,23
-91.0398,44.9533,45
-98.6385,48.0716,25
-120.6218,38.4506,3
-89.0634,42.4445,11
-87.8236,39.9097,11
-73.8058,40.893,31
-79.3149,40.7991,35
-87.4425,46.2858,19
-83.8926,37.997,14
-91.6583,41.7064,9
-109.0321,35.9024,29
-95.4363,37.8125,13
-116.9193,47.4007,10
-95.4944,41.9275,9
-91.0711,36.0848,1
-84.1688,31.7324,8
-82.2166,39.3254,32
-85.3953,30.6967,7
-84.1283,36.0981,39
-80.7984,41.8805,32
-87.8021,44.2253,45
-104.0748,41.1802,47
-120.5333,38.4896,3
-92.9473,39.07,21
-120.3936,36.5051,3
-89.0498,32.708,22
-73.2575,40.6449,31
-109.2801,41.5842,47
-85.4538,44.0381,19
-89.826,37.92,11
-120.962,37.5952,3
-94.2652,38.8059,21
-96.4716,42.2383,26
-83.3216,41.3875,32
-112.5929,48.7058,23
-74.7358,40.5291,28
-112.7154,32.9662,2
-121.6363,39.6571,3
-96.9809,42.6904,26
-73.0905,41.5893,5
-79.5804,39.9946,35
-87.9563,40.115,11
-92.9197,34.6099,1
-83.4375,39.8935,32
-90.9955,29.8604,15
-120.6709,47.0656,44
-97.3033,32.4958,40
-87.2915,32.0696,0
-94.3639,41.6911,9
-78.0279,34.2042,24
-98.0317,42.7499,26
-77.3016,38.8887,42
-87.035,30.8982,7
-120.7037,37.4519,3
-95.986,47.5363,20
-83.0446,31.3358,8
-93.967,45.065,20
-83.8135,30.3796,7
-93.7606,44.6196,20
-91.6938,41.8442,9
-88.9591,38.6279,11
-98.4738,44.4105,38
-116.6068,32.6131,3
-88.8025,35.0113,39
-76.7948,40.3444,35
-94.5705,39.2005,21
-91.2511,36.2417,1
-76.97,38.5352,17
-84.3311,38.6708,14
-93.4152,38.9649,21
-83.9415,41.3709,32
-83.3821,40.578,32
-91.2992,31.1029,22
-88.5192,43.3101,45
-120.2146,44.9981,34
-105.898,35.6279,29
-89.8891,40.6975,11
-96.6493,35.2348,33
-77.3805,39.7499,35
-123.9209,40.3226,3
-89.7154,33.6316,22
-101.7188,45.9386,38
-73.8008,41.318,31
-81.2385,32.8601,37
-90.9712,38.3361,21
-118.1956,33.8949,3
-106.6417,37.6691,4
-112.4181,48.2399,23
-122.3306,37.9654,3
-92.7166,35.9905,1
-110.5357,41.7772,47
-120.4222,34.8691,3
-122.2306,47.647,44
-95.4372,43.4451,9
-96.3437,34.6104,33
-71.5635,42.6654,16
-76.8277,41.7059,35
-73.5808,43.1015,31
-85.6689,35.459,39
-79.5067,37.9901,42
-83.9795,40.699,32
-100.0329,45.5057,38
-84.5839,36.3536,39
-114.1331,46.9523,23
-94.3995,38.9525,21
-96.9743,40.1916,26
-77.5916,39.6234,17
-97.0782,45.5796,38
-89.2391,37.9396,11
-89.5394,38.8234,11
-82.4272,34.8335,37
-80.7075,28.3805,7
-81.8214,27.8868,7
-88.0018,42.9371,45
-83.9499,40.7589,32
-94.725,33.0306,40
-71.7129,43.2232,27
-111.3903,42.1116,10
-77.1819,38.6556,42
-96.4074,40.2429,26
-122.9147,38.3246,3
-78.3313,35.0004,24
-118.4362,34.2886,3
-96.5187,33.9979,33
-80.6365,37.3219,42
-91.3211,35.9665,1
-120.4622,34.7111,3
-92.3533,33.6292,1
-91.9968,30.0963,15
-96.0138,32.3076,40
-97.1282,41.2578,26
-98.9767,26.4149,40
-115.5055,33.1493,3
-93.7929,47.3391,20
-76.9077,38.8889,17
-109.2058,33.9514,2
-117.3812,47.4299,44
-73.7647,43.8345,31
-84.1244,41.3977,32
-81.7002,35.7408,24
-77.3772,37.52,42
-88.3755,32.441,0
-105.0694,39.5879,4
-92.9416,37.1556,21
-89.303,39.2848,11
-85.9821,38.2394,12
-80.0573,26.4894,7
-80.6594,28.1919,7
-89.9757,34.6902,22
-118.3877,37.2794,3
-81.8525,41.4702,32
-78.6349,40.5086,35
-74.2909,40.0186,28
-90.0498,33.1163,22
-75.2227,40.835,35
-99.1693,40.3644,26
-76.0701,38.776,17
-119.3589,39.828,30
-77.663,39.6265,17
-91.1623,36.9522,21
-88.9417,41.7955,11
-88.8636,35.4556,39
-84.7111,34.5013,8
-82.4789,32.081,8
-98.9366,31.7421,40
-81.3352,41.4318,32
-93.1975,42.1235,9
-72.3734,41.0989,31
-90.6733,29.6341,15
-88.532,43.3982,45
