,long,lat,country
197449,11.438445,55.651819,8
624172,17.2333333,48.8333333,28
148081,13.233332999999998,48.716667,12
503425,16.455661,50.970749,24
489369,21.031672,53.747175,24
313474,5.737471,44.853665,11
390666,-6.540555599999999,53.85972220000001,16
465416,17.766667,68.783333,23
441615,26.566666700000003,56.25,18
4286,20.6188889,40.2508333,0
84658,25.6833333,53.966666700000005,2
415762,9.583333,44.333333,17
506468,21.577051,50.118666,24
386931,19.387201,46.528538,15
87541,26.1166667,52.033333299999995,2
232372,-5.969373,41.830276,30
390047,18.883333,46.15,15
260506,-1.067808,43.595009000000005,11
409670,8.333333,46.133333,17
561568,26.933333,46.566666999999995,26
124845,13.883333,50.966667,12
599202,16.433332999999998,61.316667,31
545220,22.880556,44.796944,26
332841,-1.7333330000000002,52.233333,13
665178,24.294867,50.337736,32
87495,30.15,52.1,2
152269,7.366667,50.683333000000005,12
653170,37.816842,48.524565,32
353634,20.7833333,38.15,14
81286,24.4833333,42.1,5
302724,3.9215,47.917532,11
277079,1.961286,46.249542,11
470868,5.85,61.583333,23
606536,13.416667000000002,58.533333,31
480542,22.674733,50.712416,24
399888,11.25,46.466667,17
609542,16.466667,60.45,31
325913,-0.6,53.4,13
222491,-6.456858,37.662824,30
554898,25.833333,44.766667,26
164024,7.066667,51.183333000000005,12
342069,22.5666667,39.6166667,14
43840,17.72,43.1133333,4
613340,16.1,61.11666700000001,31
222606,-0.280706,42.207027,30
654116,24.126363,51.629118,32
495356,21.258672,51.187341,24
476331,13.783333,66.216667,23
521670,19.834857,53.548876,24
327961,1.2,51.8,13
609333,13.1,62.0,31
600433,17.866667,58.933333,31
56008,4.4,50.383333,3
608384,18.316667,63.083333,31
400298,10.583333,44.016667,17
220724,-4.228028,40.874893,30
317297,1.088964,48.919183,11
398163,-7.1130556,53.0641667,16
182389,10.55,48.683333000000005,12
441071,27.316666700000003,55.8666667,18
174239,8.033333,52.066666999999995,12
294700,-1.310837,49.021306,11
507038,17.167538,52.92378299999999,24
576013,21.046944,42.590556,27
231112,-5.986675,41.534665,30
539646,-8.151158,41.066719,25
127960,11.65,51.583333,12
204599,24.4822222,58.00722220000001,9
573241,19.956111,43.528889,27
515982,19.981141,52.61164300000001,24
391835,-7.143055599999999,52.5955556,16
21983,13.033889,47.980833,1
81969,22.6138889,42.14388889999999,5
362225,13.625555599999998,45.2963889,6
549694,24.516667,44.95,26
594253,17.033333,60.933333,31
412485,10.916667,43.066666999999995,17
107716,13.258331,49.455583,7
565163,24.316667,47.15,26
291498,2.483924,42.64049,11
530560,-8.603709,41.472753999999995,25
133972,8.118611,49.715278000000005,12
451562,28.783610999999997,47.741389,20
117845,13.781039000000002,49.086086,7
640884,28.37275,50.739868,32
79900,25.7,42.65,5
551275,26.55,45.366667,26
593726,16.05,60.35,31
426926,24.5833333,55.4333333,19
507354,17.912194,53.155330000000006,24
625849,24.433333,50.366667,32
510799,19.358458,54.356816,24
320391,-4.938889,51.613889,13
218113,-4.637879,43.055854,30
179739,7.066667,49.3,12
612620,17.116667,62.05,31
29547,15.85,48.2,1
545610,23.683333,44.333333,26
334382,-3.083333,52.966667,13
272050,1.097166,47.183987,11
169809,9.426944,49.173333,12
523954,21.966667,50.3,24
111624,15.226329000000002,49.023961,7
27445,14.65,47.183333000000005,1
340306,25.0666667,35.0166667,14
144545,7.533333,49.133333,12
540264,-7.502871000000001,40.803025,25
158429,9.15,52.333333,12
152566,13.25,54.483332999999995,12
11338,19.806666699999997,41.7897222,0
305866,-0.783333,47.9,11
166179,6.866667,51.066666999999995,12
71336,23.8166667,42.0,5
47035,4.783333,50.283333,3
271275,2.444048,49.966185,11
469028,13.05,66.583333,23
636653,35.800913,49.602028,32
247202,22.683333,63.65,10
550731,25.583333,46.116667,26
583187,19.162222,44.324167,27
307674,-0.216667,45.033333,11
306716,3.35698,45.521093,11
267989,-0.259917,47.193095,11
12810,20.0866667,39.9902778,0
289263,6.753678999999999,49.03747,11
199979,27.0277778,57.903055599999995,9
178164,13.166667000000002,51.45,12
265152,1.992032,47.900025,11
270766,1.001319,44.645758,11
135773,12.8,52.716667,12
663084,28.74532,48.504759,32
605603,15.566667,64.43333299999999,31
194823,8.522669,55.477317000000006,8
630496,33.603878,46.957406,32
13046,20.6830556,40.853055600000005,0
482011,16.784177,52.772744,24
350039,21.3380556,39.2691667,14
420734,22.3166667,56.1833333,19
333453,-2.453889,51.000556,13
18204,14.333332999999998,46.55,1
622979,18.3666667,47.8833333,28
452992,19.250833,42.542221999999995,21
248512,29.833333000000003,63.45,10
208500,-6.0526029999999995,40.850765,30
447231,29.871389,46.387221999999994,20
152671,10.95,49.35,12
200863,25.2297222,58.1955556,9
521065,19.80835,51.783878,24
318010,3.3056379999999996,50.128755,11
470686,9.0475,58.63916700000001,23
580742,22.231667,42.414722,27
339351,20.6897222,39.4355556,14
193975,9.732626,56.7283,8
376935,19.616667,48.083333,15
224726,1.211007,42.495149,30
302666,-0.995825,46.789411,11
11632,20.295,40.1075,0
411669,11.416667,44.066666999999995,17
166731,7.766667,51.516667,12
517745,17.450476000000002,52.932286,24
141894,6.35,50.983333,12
446714,29.035556,47.066389,20
430519,21.6538889,55.4225,19
419396,9.833333,44.25,17
94732,26.1,54.7666667,2
326067,-3.05,53.516667000000005,13
196979,10.685777,55.497007999999994,8
448751,28.996389,47.220556,20
597717,15.45,59.216667,31
297581,1.133333,49.05,11
440429,25.7,56.2,18
667107,24.266667,50.583333,32
128518,11.233333,52.85,12
562161,23.316667,44.616667,26
175942,11.783333,50.15,12
121910,12.333333,47.783333,12
644570,25.522407,51.3764,32
99182,13.885888,50.578874,7
403283,12.35,45.75,17
306236,0.407656,46.90067,11
473673,12.383333,60.75,23
182278,12.333333,47.966667,12
295006,-1.381786,47.157626,11
625676,32.990819,48.731121,32
338851,22.9333333,36.7,14
578872,20.138056,42.710833,27
273215,7.568091000000001,44.038642,11
400514,12.2,44.0,17
579317,19.502222,43.545833,27
507016,18.558007,52.840906,24
555625,21.283333,45.566666999999995,26
68265,24.4666667,42.966666700000005,5
460871,5.706419,51.273731,22
222546,-5.169711,36.624416,30
279946,6.999105999999999,48.65227,11
129179,8.8525,49.418611,12
569664,24.383333,45.2,26
70827,24.7833333,42.466666700000005,5
632362,23.833333,49.833333,32
569807,23.133333,46.95,26
444210,25.85,57.6,18
412296,10.683333,43.9,17
24801,13.6,48.566666999999995,1
181676,7.883333,52.45,12
237456,-6.008825,43.196113,30
195508,8.665697999999999,55.51098,8
389746,17.616667,46.833333,15
71864,25.1666667,43.4,5
99879,14.876126,49.275611,7
316471,0.63512,46.657745,11
431820,24.2,55.6166667,19
391571,-7.873611099999999,52.7841667,16
219290,-1.497279,37.653564,30
444951,22.6,57.25,18
335446,-2.65,56.016667000000005,13
198032,10.251039,55.196376,8
76084,25.8333333,41.966666700000005,5
354603,21.6166667,40.6,14
610711,11.983333,57.666667,31
313140,5.133333,47.216223,11
338840,22.7166667,39.3166667,14
2674,20.9675,40.5580556,0
627666,23.132479999999997,48.315033,32
595424,14.283333,56.6,31
394604,-7.107777799999999,52.264444399999995,16
255161,4.749704,49.429924,11
498369,15.192867,53.426935,24
257337,0.8459399999999999,45.821391,11
29558,16.516667,48.45,1
68783,25.2,43.3333333,5
560678,22.883333,47.233333,26
212547,-5.428786,42.856793,30
321258,-5.294444,50.212222,13
654588,34.494931,48.527081,32
347844,24.2833333,41.4166667,14
437905,27.066666700000003,56.033333299999995,18
107567,15.413601000000002,50.213224,7
185814,13.433333,51.1,12
409332,10.533333,46.683333000000005,17
607422,12.75,62.85,31
184486,8.55,51.783333,12
100934,14.971576,50.437412,7
288360,3.358793,49.478455,11
473324,8.733333,60.266667000000005,23
233507,0.031501,40.312836,30
133615,10.466667,49.7,12
180485,9.9,53.266667000000005,12
111498,13.516667000000002,50.5,7
374297,17.65,46.3,15
374405,18.966667,46.183333000000005,15
149968,7.866667,50.8,12
346538,21.362777800000003,39.3933333,14
273520,1.723946,49.322508,11
132790,12.433333,49.833333,12
160490,12.5,48.25,12
648622,33.802049,47.593877,32
178292,11.533333,53.166667,12
323691,1.0,52.166667,13
211594,-1.583333,39.183333000000005,30
451639,28.538611,47.204444,20
486879,18.125338,52.127908000000005,24
106268,12.84276,49.851733,7
386634,20.483333,47.2,15
523422,16.467972,50.578122,24
625553,35.166667,47.1,32
587046,16.683332999999998,57.8,31
200054,22.6394444,58.2613889,9
93467,24.2666667,52.9333333,2
235025,-3.469733999999999,40.455354,30
176225,7.866667,50.316666999999995,12
297450,4.061586,50.269207,11
389094,21.033333,46.433333000000005,15
157286,8.816667,54.75,12
115261,14.083332999999998,48.866667,7
563991,22.466667,47.3,26
242037,22.616667,60.3,10
31537,18.6669444,44.8352778,4
639060,27.972338,50.238775,32
67333,26.316666700000003,43.55,5
465891,7.266667,62.75,23
346919,23.8333333,35.283333299999995,14
563859,25.566667,44.916667,26
441975,27.6666667,57.0166667,18
72283,26.3333333,43.1833333,5
323493,-3.15,56.333333,13
11464,19.5,40.8333333,0
515650,19.935093,51.203257,24
498407,15.833476,50.795493,24
178944,8.9,48.25,12
375026,18.633333,46.766667,15
328895,-2.316667,52.95,13
171375,12.0,48.066666999999995,12
199926,22.089722199999997,58.0155556,9
287937,-2.45771,48.077431,11
119647,9.65,52.083333,12
105152,18.283106,49.874528999999995,7
11694,20.1630556,40.5511111,0
416552,15.633333,40.066666999999995,17
592736,16.466667,57.483332999999995,31
209678,-5.683333,38.95,30
637293,29.774384,49.196597,32
311955,2.174948,47.456377,11
473507,13.9,66.95,23
543721,25.3,45.133333,26
554072,23.033333,45.116667,26
899,20.4547222,41.0527778,0
403378,16.233333,38.533333,17
639540,24.390821,49.081447,32
120545,12.166667,48.45,12
214952,-1.110271,38.861682,30
16976,14.833332999999998,48.366667,1
592988,20.7,63.933333,31
648176,31.583333000000003,47.566666999999995,32
373876,22.0,47.533333,15
103488,15.829455,50.207744,7
664455,26.668161,48.549256,32
239713,20.016667,60.3,10
334369,-5.6,50.183333000000005,13
264449,2.3584,49.272418,11
628539,26.217157,49.038056,32
450527,28.909167,47.556389,20
556372,26.566667,45.45,26
109859,15.72148,49.861073,7
19152,15.566667,46.85,1
629066,38.672218,48.510998,32
133976,9.6,49.566666999999995,12
215510,-6.25,40.45,30
607527,14.933333,58.8,31
297074,6.110894,48.499522,11
456668,6.3,53.1,22
97385,23.9833333,53.4166667,2
186715,7.6,51.55,12
261416,2.161021,42.565928,11
509879,17.395951999999998,53.752756000000005,24
269980,2.801725,48.457858,11
591870,14.533333,63.183333,31
459639,6.711478,53.30855,22
452901,19.099722,42.122222,21
370429,14.925277800000002,44.7830556,6
77226,25.0166667,43.0166667,5
8322,20.2088889,40.2922222,0
325002,-3.966667,57.966667,13
90901,28.0166667,54.65,2
49488,3.266667,51.016667,3
482760,20.235515,52.396713,24
399592,15.416667000000002,38.033333,17
312285,4.534456,49.128856,11
505018,20.545316,53.583237,24
332135,-0.633333,52.033333,13
518510,15.428778,53.184746999999994,24
40811,16.5386111,44.54,4
588616,14.7,57.5,31
630662,22.386414,48.524037,32
474759,5.3333330000000005,60.833333,23
134882,8.174167,49.988889,12
16222,15.383333,48.75,1
492766,22.673268,53.874767000000006,24
457745,6.660264999999999,52.68018000000001,22
260028,1.424467,49.51499,11
380553,17.919024,46.246188,15
356657,21.95,40.35,14
654106,34.248874,48.008274,32
80285,25.65,43.533333299999995,5
148107,10.05,54.466667,12
208411,-2.976515,43.270949,30
529000,-7.791094,39.905831,25
558409,22.066667,46.783333,26
86082,25.7333333,54.5166667,2
652885,37.784823,47.088258,32
383479,20.15,46.95,15
375013,19.333333,47.266667,15
405685,10.633333,45.933333000000005,17
430868,23.55,54.2666667,19
310994,-2.027018,47.356899,11
84616,27.1,55.2666667,2
554712,22.433333,46.533333,26
181671,12.933333,52.466667,12
398461,-9.510833300000002,52.411666700000005,16
426734,25.65,56.05,19
622484,19.45,49.0666667,28
366604,17.5655556,43.0152778,6
405099,12.816667,42.25,17
471127,11.7,63.433333,23
65661,26.7666667,43.95,5
223984,-2.30586,42.034492,30
161779,13.066667,50.85,12
75597,24.9666667,42.85,5
617905,14.8830556,46.1883333,29
430159,24.3333333,55.8333333,19
224104,-0.8507600000000001,38.779763,30
306674,0.512092,45.029315999999994,11
346128,21.4833333,37.6833333,14
588607,15.95,59.1,31
654349,29.419648,47.341507,32
93229,29.3333333,54.466666700000005,2
478757,22.383333,50.316666999999995,24
53351,3.6,51.166667,3
441452,25.6166667,57.1,18
390299,-8.3355556,52.6144444,16
251294,21.666667,60.166667,10
34743,17.1269444,44.5122222,4
165441,7.466667,50.85,12
169803,13.283333,48.433333000000005,12
506099,17.310164,53.689965,24
304174,0.683012,49.007946999999994,11
84638,30.3466667,52.0905556,2
131828,10.55,53.13333299999999,12
561831,25.233333,47.316666999999995,26
538636,-8.578176,40.957752,25
5917,20.3502778,41.710555600000006,0
520975,19.476553,52.693606,24
302559,2.688473,49.290673,11
397291,-9.4119444,52.8008333,16
563950,24.516667,45.333333,26
389474,21.266667,46.916667,15
203901,22.898055600000003,58.954722200000006,9
662758,28.694105,49.891271,32
149413,6.3333330000000005,51.716667,12
155695,13.6,53.233332999999995,12
44733,17.1758333,44.0641667,4
342501,24.2833333,41.033333299999995,14
667540,30.469682,49.731825,32
174610,9.616667,53.8,12
524906,16.737902,52.319903,24
588203,16.083333,56.36666700000001,31
595698,17.683332999999998,59.0,31
524854,21.915842,53.474977,24
401008,11.983333,44.383333,17
218982,-6.172301999999999,37.626124,30
18383,13.216667,47.4,1
355472,24.0,40.033333299999995,14
620752,18.1,48.4333333,28
590781,13.216667,56.85,31
196172,9.136178999999998,55.266318000000005,8
498288,20.4,52.566667,24
328702,-2.4666669999999997,53.716667,13
325511,-6.6,57.533333,13
72260,24.6166667,41.7,5
524775,16.547895,51.971616,24
518569,19.762146,53.826726,24
56345,4.866667,50.95,3
487515,20.345034,49.948253,24
603269,14.566667,60.8,31
2190,20.0730556,39.8997222,0
515249,19.947226,52.172882,24
607772,13.683333,59.5,31
449676,28.2625,47.801667,20
230248,-7.851779,43.452659999999995,30
15123,15.066667,48.833333,1
489109,20.119465,52.893947,24
608616,20.45,65.033333,31
547461,20.833333,45.75,26
552937,23.633333,45.166667,26
293142,-0.326196,43.59493,11
643081,31.711803999999997,51.526079,32
564983,27.1,48.033333,26
572634,21.396111,42.683333000000005,27
165111,7.766667,50.716667,12
359691,17.1863889,43.3533333,6
353599,20.6,38.6333333,14
225471,-2.424957,37.400353,30
479182,23.308264,52.488859999999995,24
383956,18.416667,47.2,15
190073,12.415785,55.969074,8
303961,-2.3110459999999997,47.314613,11
609662,18.166667,60.3,31
439864,26.0333333,56.6166667,18
258602,-0.476812,47.862796,11
619958,21.8166667,48.5666667,28
574664,20.524444,44.646389,27
353077,22.4333333,36.65,14
323019,-3.166667,54.15,13
598574,15.333332999999998,56.533333,31
337152,20.3416667,39.743888899999995,14
147300,11.766667,48.583333,12
438333,21.7833333,57.4166667,18
157570,11.066667,53.88333299999999,12
194619,9.629963,56.706424,8
89192,30.7833333,53.1333333,2
48527,5.233333,51.083333,3
332023,0.383333,52.683333,13
505796,15.779081,51.147508,24
84610,27.1,55.2666667,2
165236,9.75,51.383333,12
53647,4.933333,50.533333,3
556175,28.8,45.316666999999995,26
269840,3.593922,46.840233000000005,11
611472,14.516667000000002,57.183333,31
295180,-3.554164,48.200999,11
14303,20.0827778,40.5330556,0
141319,11.633333,48.833333,12
471012,12.783333,65.216667,23
103995,15.920442,50.349199,7
234224,-6.897937,42.622741,30
41470,18.7316667,43.5505556,4
118296,14.79897,49.854927,7
494240,22.033333,54.333333,24
525389,18.379721,51.139258,24
370866,16.7625,43.5644444,6
493870,17.874053,52.848096,24
45145,17.910555600000002,44.928611100000005,4
527285,21.490615,53.852216000000006,24
154062,8.566667,51.783333,12
541009,-8.96551,39.593064,25
104125,15.957088,49.743143,7
315438,4.0650010000000005,46.627741,11
358898,24.15,40.95,14
284555,-4.516667,48.383333,11
419650,13.646944,45.775833,17
526967,17.298962,51.879181,24
608593,17.583333,62.466667,31
171787,13.133333,48.783333,12
468216,7.483333,63.0,23
452682,19.076667,42.577778,21
105635,15.059365,50.205958,7
619805,17.8666667,48.6333333,28
474488,10.6,63.433333,23
464694,4.347062,51.833917,22
111508,16.516667,48.983333,7
346005,24.4166667,38.033333299999995,14
85468,30.633333299999997,54.4833333,2
489752,15.512029,50.945322,24
171717,9.483333,52.683333,12
281053,1.941196,44.520949,11
230632,-5.816821,40.927917,30
67675,25.85,42.0166667,5
548405,26.6,44.15,26
497226,23.361059,51.261732,24
179404,8.4,53.316667,12
336602,24.9333333,37.75,14
72542,25.25,41.5166667,5
260221,2.170636,48.699812,11
635647,33.155590000000004,50.425412,32
189107,12.083333,51.966667,12
574873,21.953611,42.36,27
277037,0.875668,43.770239,11
135089,10.066667,54.25,12
147263,9.516667,54.583333,12
221871,-3.642508,42.188787,30
328985,-4.3,55.816667,13
251911,25.35,62.35,10
202973,22.887222199999997,58.61722220000001,9
554003,23.983333,45.733333,26
431869,22.0333333,56.0833333,19
77063,23.4333333,41.533333299999995,5
92516,27.3333333,52.05,2
310430,5.019282,47.540617,11
437667,26.4666667,55.9833333,18
396894,-6.656111099999999,53.23972220000001,16
586573,13.983332999999998,55.716667,31
27889,14.15,48.233333,1
298881,9.407987,42.896974,11
189601,11.616667,53.86666700000001,12
65512,25.9,42.85,5
202800,22.8877778,58.4230556,9
319006,-2.1,54.13333299999999,13
625379,30.222734000000003,46.012531,32
410855,12.483333,42.8,17
448347,27.432778000000003,48.210556,20
430898,25.3,54.533333299999995,19
47960,5.2,50.216667,3
145,19.6794444,40.3977778,0
20859,11.633333,47.3,1
190707,8.821106,55.061323,8
354602,22.4666667,36.85,14
244290,23.066667,61.766667000000005,10
524678,18.686381,50.852442,24
32019,16.8652778,44.0377778,4
176567,12.283333,48.916667,12
69759,22.835555600000003,42.4880556,5
409706,8.6025,39.943889,17
60167,4.95,50.8,3
243043,28.666666999999997,60.983332999999995,10
463180,3.898707,51.396321,22
397324,-7.5030556,52.5005556,16
494673,18.299342000000003,50.0909,24
405075,13.1,42.216667,17
319309,-1.7666669999999998,53.85,13
488326,20.454011,52.17501,24
289496,5.348909,45.418276,11
449483,29.012778000000004,47.01,20
624019,20.6,48.783333299999995,28
139022,10.833333,49.7,12
505904,19.783333,53.416667,24
313352,3.157265,45.060334999999995,11
418130,12.233333,43.933333000000005,17
192271,12.1,55.65,8
619885,18.5666667,48.1333333,28
271936,1.089678,49.04531,11
70956,25.3666667,41.65,5
326008,-0.716667,50.95,13
499413,21.131824,50.099296,24
168647,10.716667,50.233333,12
366588,16.9833333,43.4833333,6
422915,24.5666667,55.033333299999995,19
596638,15.8,64.083333,31
296415,2.478642,48.838814,11
51735,4.9166669999999995,50.25,3
12183,20.1375,41.4891667,0
238865,21.666667,63.1,10
365503,15.5988889,44.6202778,6
417040,13.778056,45.627222,17
420203,24.95,54.8666667,19
412368,12.290556,45.701944,17
74289,27.683333299999997,42.1,5
18098,14.933333,47.233333,1
10900,20.2083333,40.4516667,0
129766,6.4,50.8,12
31588,18.8805556,43.8366667,4
148713,12.85,51.133333,12
478837,18.132762,54.101523,24
61746,4.516667,51.333333,3
38220,18.1122222,43.2052778,4
318990,-1.583333,52.5,13
24428,13.716667,48.066666999999995,1
89,20.0791667,39.858611100000005,0
490851,20.309887,52.612054,24
227537,-6.535093,43.424284,30
466532,14.15,66.4,23
423104,23.9,54.9,19
601958,13.133333,61.7,31
365558,17.241944399999998,43.3711111,6
582542,22.067778,42.595278,27
285628,6.920419,45.494989,11
466032,13.233332999999998,65.783333,23
628202,26.226169,50.116292,32
122344,12.816667,48.183333000000005,12
34742,17.58,45.0216667,4
40678,18.8661111,43.9197222,4
316581,6.991577,47.455772,11
545501,25.583333,44.683333000000005,26
624275,21.4166667,49.05,28
659973,34.365493,46.495426,32
152849,8.716667,53.38333299999999,12
424826,24.3,53.95,19
330363,-2.0133330000000003,51.642222,13
348704,21.9166667,37.3166667,14
52935,4.4,51.166667,3
568432,23.783333,44.916667,26
36228,17.1902778,44.703888899999995,4
481791,21.502295,49.758958,24
51153,2.733333,50.85,3
26460,14.116667,47.166667,1
390911,-7.0255556,55.2563889,16
361093,16.0666667,45.8833333,6
21720,15.633333,46.733333,1
559945,23.816667,47.05,26
309652,3.775023000000001,45.335349,11
333867,-4.15,52.166667,13
666242,24.974552,50.03215,32
116553,12.869803,49.435551,7
292312,7.521158,48.756967,11
538156,-7.706377000000001,40.626534,25
288648,1.801345,50.749069,11
115354,13.575889000000002,49.824258,7
638045,29.759642,47.527239,32
304122,0.597899,44.792853,11
45390,18.8297222,43.834444399999995,4
531020,-8.589718,37.51738,25
665289,37.274708,50.037477,32
619837,19.7333333,48.6333333,28
55915,5.816667,50.383333,3
405650,13.384167,45.881111,17
74162,25.4166667,41.533333299999995,5
234619,-1.946075,40.801178,30
125160,11.066667,52.483332999999995,12
405602,9.233333,44.483333,17
559902,25.316667,44.15,26
489075,20.558251,53.927722,24
485209,17.703864000000003,50.170226,24
247402,23.516667,60.1,10
631128,35.480871,50.262615,32
250579,25.15,60.983332999999995,10
178531,11.95,47.75,12
590012,18.15,57.3,31
450971,27.351667,47.897222,20
260209,5.632318,49.532047,11
261496,6.52715,43.174029,11
428254,23.95,55.5833333,19
567085,23.483333,44.6,26
230458,-3.813892,42.982993,30
7022,20.8888889,40.7777778,0
181094,14.166667000000002,52.083333,12
33308,17.8336111,44.6177778,4
165885,10.116667,47.866667,12
275292,4.516667,45.566666,11
666119,25.934262,48.501732,32
455887,18.538333,42.485833,21
399323,16.15,40.483333,17
217172,1.919698,41.417024,30
578735,21.999167,43.021944,27
193079,10.052296,56.533139,8
221431,-3.720149,42.720075,30
258166,3.1578310000000003,45.208214,11
531312,-8.090944,37.183422,25
581693,20.988332999999997,43.711944,27
240868,24.866667,60.63333299999999,10
375329,17.81399,47.598501,15
411875,9.883333,45.6,17
286887,6.383333,44.333333,11
422896,22.2333333,55.6,19
22302,15.766667000000002,47.366667,1
636525,31.239957,48.949663,32
36075,17.424722199999998,44.501388899999995,4
22617,12.890556,47.995,1
617527,15.7166667,46.6666667,29
57785,3.7,50.75,3
235803,-6.619047,39.101786,30
387231,17.504994,47.491006,15
500709,18.831436,51.107816,24
47886,4.95,50.466667,3
284160,6.922109,45.555082,11
46924,4.75,51.1,3
397301,-8.162777799999999,54.5891667,16
24205,14.223056,46.589721999999995,1
527372,17.956972,54.231636,24
239471,24.931111,60.196667000000005,10
573097,20.292222,42.526944,27
336179,22.6,37.4,14
453940,18.675,42.403889,21
608425,15.366667,60.416667,31
70696,26.0166667,43.4166667,5
267580,7.778824,48.933364000000005,11
256892,2.0289189999999997,50.833057,11
259246,-1.180835,47.886746,11
652232,23.554719,49.751549,32
195193,11.398387,54.747855,8
439020,23.1291667,56.94472220000001,18
151804,9.759722,49.266667,12
540925,-7.662899,39.809871,25
492067,21.80791,52.883556000000006,24
661686,26.36225,51.350607,32
541131,-8.671696,40.021812,25
457457,5.616667,51.45,22
375683,17.016667,46.366667,15
551681,23.6,44.2,26
475439,11.733333,61.7,23
616943,15.5666667,46.1833333,29
329576,-0.316667,52.5,13
170320,10.283333,50.05,12
583809,20.613332999999997,42.544444,27
161828,10.383333,53.833333,12
609462,22.783333,66.416667,31
55747,4.866667,51.1,3
336513,22.4,38.9333333,14
575302,21.291944,43.199167,27
549425,24.566667,45.983333,26
144570,7.866667,50.566666999999995,12
303481,0.2333329999999999,45.683333000000005,11
405522,12.308889,44.875278,17
35140,18.3969444,44.5119444,4
203430,24.792777800000003,59.00722220000001,9
621661,21.4833333,49.1666667,28
210864,1.922554,41.331905,30
159650,13.966667,50.966667,12
644092,30.65,47.683333000000005,32
49944,5.1666669999999995,49.866667,3
658099,26.233333,50.8,32
304133,0.6442260000000001,48.355072,11
484125,21.138092,50.607234000000005,24
99295,13.283333,50.4,7
540413,-7.648609,37.127338,25
455281,18.823611,42.745278000000006,21
131236,7.05,50.716667,12
13500,20.2116667,40.6777778,0
106173,14.183333,48.933333000000005,7
200233,25.4627778,58.1216667,9
214865,-2.437297,37.292334,30
390968,-7.7833333,54.8,16
273681,5.466667,44.683333000000005,11
352025,21.4333333,40.25,14
473728,15.145832999999998,68.398611,23
181723,11.916667,51.2,12
201623,25.2166667,59.216666700000005,9
341991,21.845,39.804444399999994,14
596359,12.966667,58.38333299999999,31
386479,16.734368,47.592053,15
297137,8.825216000000001,42.02343,11
387179,18.551635,46.995299,15
586603,14.65,59.166667,31
383141,18.007427,46.357757,15
577406,20.453332999999997,43.02,27
360336,18.0619444,45.5127778,6
554173,26.883333,45.316666999999995,26
338470,24.8,40.966666700000005,14
195158,11.190096,54.863656000000006,8
212053,-6.693098,43.52713,30
509491,20.294274,53.071314,24
604702,14.083332999999998,60.483332999999995,31
385088,17.773359,46.558644,15
658265,28.901121999999997,49.557964,32
556882,25.65,44.616667,26
339275,20.9811111,39.2933333,14
178533,12.15,51.15,12
638678,34.594167,50.181667,32
369678,16.375,46.5269444,6
230391,-7.416667,42.25,30
236358,-7.932014,42.138511,30
591634,17.75,60.433333,31
585543,20.653333,43.170278,27
213950,-6.9166669999999995,43.15,30
665260,24.366667,50.05,32
648206,32.066666999999995,47.216667,32
555099,25.1,46.433333000000005,26
210901,-1.832273,42.756195,30
396564,-9.0802778,51.9613889,16
49759,5.116667,50.916667,3
503010,17.354473000000002,52.668380000000006,24
386321,20.85,48.3,15
118424,13.783333,49.683333000000005,7
105737,16.202236,49.198948,7
127676,10.383333,53.88333299999999,12
60195,4.366667,50.6,3
434711,24.2333333,55.4333333,19
247718,25.15,61.716667,10
301032,2.083333,47.233333,11
522001,20.583153,52.21811,24
360842,16.255833300000003,44.146944399999995,6
322268,-3.083333,50.75,13
247832,21.633333,60.86666700000001,10
349273,27.3483333,36.4491667,14
359000,22.1833333,37.2333333,14
448823,27.075833000000003,48.27,20
479836,22.465038,49.690768,24
585874,14.8,60.15,31
666978,34.074275,44.920186,32
495808,21.95,51.65,24
397721,-9.1347222,53.3705556,16
323664,-2.3,50.65,13
333526,-1.016667,52.6,13
281624,2.792669,48.269703,11
430832,21.715,55.32777779999999,19
124944,10.116667,54.183333,12
434323,25.65,55.5833333,19
585126,20.808611,43.669167,27
182223,10.333333,47.916667,12
203385,25.562777800000003,58.1033333,9
554839,24.183333,43.783333,26
46551,5.183333,50.516667,3
46787,5.233333,50.483333,3
596449,12.1,58.65,31
466381,9.466667,61.7,23
607100,12.433333,59.7,31
363269,17.0558333,45.60055560000001,6
560445,23.983333,44.333333,26
309063,-4.0,48.35,11
244783,28.733333,65.2,10
204653,26.711388899999996,58.6705556,9
169470,10.716667,53.333333,12
276975,1.07122,49.64365,11
230991,-4.711807,42.00694,30
174633,12.483333,53.666667,12
547815,27.333333000000003,45.2,26
658444,23.8,49.633333,32
518511,17.167976,51.502736,24
549652,25.9,44.8,26
72293,26.0333333,43.283333299999995,5
131180,13.566667,54.5,12
321177,-4.05,55.75,13
100776,15.642479000000002,50.540261,7
307986,6.095845,44.803607,11
476135,24.333333,70.45,23
460328,4.896658,52.11122,22
376939,22.556912,48.043633,15
324803,0.583333,52.733332999999995,13
152658,6.9,50.35,12
229487,-2.543685,40.085455,30
604446,11.95,59.533333,31
452487,19.314722,43.335833,21
211804,-2.212812,40.822208,30
498459,18.080998,51.493256,24
241262,25.133333,63.033333,10
127864,13.65,52.266667,12
519686,22.601132,52.89751700000001,24
383990,18.498953,46.428859,15
108789,17.398691,49.600476,7
196743,11.555485,55.223889,8
165282,11.816667,48.016667,12
76324,26.816666700000003,43.1666667,5
516953,20.719,51.633606,24
